s1_flesch_score,s2_flesch_score,s3_flesch_score,s4_flesch_score,s5_flesch_score,flesch_score,REF impact case study identifier
45.09,39.77,45.29,33.78,39.97,33.04,7464144a-2559-42e1-83ae-5e8497cb3873
19.23,25.32,45.32,41.33,35.13,41.19,49ed341c-8d5f-41e8-9164-0594b5732b46
12.09,40.48,60.31,32.57,33.81,32.43,b829f93a-3192-40d5-b14f-e9093dcb8a89
29.01,30.6,26.77,34.8,-40.51,16.32,28281a31-25db-40b6-ba2e-ede217a685b8
-2.94,26.48,60.31,21.87,40.85,27.96,b856d9bb-7a8f-4121-a562-3f2552d0d866
14.12,24.41,29.86,30.64,-52.0,22.79,2f56b411-c798-42aa-aa40-eec63241cc09
27.35,26.64,43.29,28.06,23.02,31.62,72077667-2637-401c-82da-b7277281069b
40.79,37.64,50.53,40.18,63.86,45.86,c281f32f-6132-436d-9c48-79480ffbe8d6
48.54,27.76,50.94,47.01,34.83,44.54,71ef30e1-413e-4d69-96f6-b0e39b51fa0e
22.48,22.08,78.85,37.34,53.07,41.19,88f14121-30ca-4966-872d-bc54e1e1dcda
53.92,46.4,50.23,40.01,3.3,42.45,5d723503-276a-419b-b5e0-4930fd15dba3
25.8,31.59,25.66,42.34,42.48,38.76,94fed2e2-7ded-4a50-bc3f-6fbdd1d0dbfc
21.74,6.98,49.96,37.23,4.24,38.76,147d377e-a646-4a46-9f29-169566e8590c
23.97,40.79,53.31,32.63,30.4,33.24,8cd3e4b6-d896-47a6-81bb-770a682ea451
28.74,25.69,46.98,32.22,-12.76,26.71,5988b161-7fb6-4afb-abf3-448a47c5fbeb
15.34,19.4,49.01,36.12,42.68,33.04,adb76f42-61ff-422f-9e2a-f39b49a43dbd
28.84,22.58,44.61,25.42,30.7,31.62,1f44a3f2-4d9f-4cad-aaea-b78c578afffe
46.61,23.77,-5.75,41.6,-16.82,24.68,e1cdb336-a9e6-4397-b67e-eb4979602aae
-1.45,23.19,41.36,35.2,33.44,37.34,81fa2140-6879-462d-bd69-fc1ece9d5c42
15.34,27.79,45.22,30.64,50.36,38.25,17e29604-7c5b-44b0-a3fb-499dd1d67aa0
0.38,21.16,34.83,37.84,-11.34,26.0,e0bc4776-6654-40a6-8941-97686cb55f70
30.57,38.15,36.28,26.37,7.72,27.56,86d1e7a3-d711-4253-af01-f6487bb04774
24.75,28.77,46.64,29.93,-10.92,30.2,c5caa6c7-799f-46b0-ad1f-d42db32d540f
17.0,28.88,61.73,44.98,26.14,48.03,f6e06975-28ee-4c28-9859-f2456f999880
12.8,28.88,50.73,18.73,28.23,28.67,09e6fb7a-5f23-469f-bc68-b8216b8bc849
27.15,3.02,41.16,20.05,17.41,18.79,b1708570-b1e2-4527-a4de-771e67083609
37.64,27.59,57.57,36.42,41.06,42.72,a8052133-c114-4b10-9258-56bf41456a0d
33.99,41.5,44.14,44.98,27.35,33.04,31bb3a8f-9a3b-4cf8-8c13-4df0eb0a7ab7
12.3,26.95,53.88,35.1,36.66,27.22,91919f85-c96f-4441-be4e-8db7e0e55b1a
4.82,27.35,14.05,34.09,40.45,29.48,a3684142-9660-4a22-852a-840b313557a9
26.4,28.98,47.28,26.85,50.02,31.31,83316175-2604-42fd-884c-5bb2f91a3c65
19.2,28.27,47.69,35.2,44.71,38.76,837950ff-ae46-43be-9130-12d94d682d3f
30.74,27.08,59.7,45.29,21.26,41.8,ad8472eb-39df-409a-91ad-0dbe329aa7e0
18.32,28.57,36.39,34.19,35.23,32.12,e0ec76bd-6b91-43d5-827a-3da7e89d8339
-1.66,14.33,48.91,27.19,18.11,28.47,19e656e1-565a-479c-94c3-051df8ea15eb
21.4,27.76,39.16,34.6,-40.18,38.25,a2f1aeab-d278-40a6-92b6-c61b61987a37
22.24,26.37,26.47,43.46,1.19,29.18,dd35acca-99b4-469f-803e-a32eba21edb4
26.95,40.38,53.44,39.87,15.24,38.05,36ac5e5a-00be-490e-adb3-aa163fbe77e0
8.4,31.75,39.43,27.05,3.8,20.42,d80c3b3c-6550-48f5-b4a8-8d1163f6a5e9
25.59,37.34,64.3,29.99,-5.48,32.22,cb82d8d5-d41e-4d7a-ac98-abe39629a159
22.68,22.65,38.79,19.74,35.54,25.9,19a7985d-3109-498d-87c8-249dbdcbea74
40.69,30.8,49.31,48.33,30.23,44.85,0440f624-640e-4160-9821-8032328ae275
24.11,40.18,53.07,36.93,42.38,41.9,b1baea03-fe82-4cc7-b747-5e010ef3e0d7
-2.26,27.76,45.22,25.22,37.26,33.04,496af40e-fd57-46cb-a65e-443d3005b255
18.05,19.5,42.07,18.62,47.89,24.07,5cf5781d-aba7-4f64-a166-290d363cd4ac
29.18,8.13,36.55,30.43,42.78,31.51,f92e8ebf-ded2-408f-96a1-5f29a1e22dec
27.19,20.72,36.96,32.57,17.6,25.39,1a51b549-76e4-4fc0-8fcb-a71d1a4b8505
-4.03,29.59,45.52,36.83,32.39,41.19,721138e2-2923-4244-bfca-cac6cfce34a1
-7.2,6.78,48.16,20.96,20.28,23.87,415dde73-ec4d-4dda-b51d-3fe24f5efcbc
5.8,33.48,54.08,32.16,41.97,39.97,7a465d6c-7830-47e7-88b9-b462b0ca832e
-41.88,19.5,40.24,20.45,51.65,26.74,df15861f-1eca-4bd2-9b57-333aac78510e
-20.74,21.53,52.46,22.18,29.28,24.68,6d4844e7-ebbd-490e-b630-e49b28208843
28.51,28.71,40.75,37.68,36.18,37.74,b29fbe52-2f9f-41df-a1ef-6e919f9126f6
24.51,25.42,35.84,34.8,-95.0,31.21,3003edd2-9395-4352-acad-1757d903ace0
20.05,22.99,38.82,26.68,-18.34,28.17,d9f1001b-d7a5-47b2-a524-a113a71124b9
10.2,38.25,45.83,32.46,6.3,31.62,84100711-77c2-4413-b976-898d7e110dac
-0.23,22.99,50.43,36.73,19.26,31.82,e75ed1d7-3fc6-4f37-a408-9c5ee3f7af0b
34.05,13.51,57.47,24.55,23.73,29.69,2ee5bbb0-ea2e-4490-b27c-e110e895bc57
7.59,15.95,43.69,33.48,52.87,30.5,0f1cbefa-ab37-4d46-aa32-b494373db75f
-8.72,17.88,54.49,19.44,34.83,35.37,869808e2-d1c7-45f8-b6d9-53eb4aaf3d4f
34.86,17.91,49.11,43.53,1.19,33.34,8d8c6e89-f63a-47bf-b47e-e882a8710846
7.73,32.12,50.02,50.16,25.96,44.03,08426043-7949-41e5-90e5-0cc5f0ca8099
4.82,23.8,62.24,35.75,54.73,35.61,3d8fa06e-637a-4681-a982-3324bad103a7
10.27,26.74,44.1,35.37,10.23,34.36,d887967b-cdfa-476d-8896-1254b2832310
13.28,29.18,59.6,35.81,51.44,35.27,2804cec4-d2b4-4c5d-a506-a01ba5716f68
2.11,8.13,52.87,34.7,33.37,39.47,1e084ffa-9ca8-4069-858c-a2e7062d8b56
11.25,32.26,47.38,32.67,45.05,38.45,a69da9f3-da8c-4fb6-945f-1810c3e2930a
8.4,34.29,51.55,41.09,-5.52,33.85,840e8fac-63fc-48cc-8681-5a092f35403d
21.33,4.78,41.97,33.58,52.7,39.57,1f143546-245b-4a99-ab43-86f8729b809b
12.6,19.3,51.14,24.21,11.48,33.65,61ec95c2-bb8a-4c91-b485-decaa2e108b7
-4.06,22.89,36.79,22.79,42.68,21.33,b759b295-b65e-4e67-b487-909ab9cba099
-19.85,31.25,33.92,29.82,34.12,27.45,5a7458f9-427f-4275-b53e-d20792cc81a0
35.61,32.16,47.28,29.22,18.55,27.15,50ac9bad-4e08-4618-be49-8fbe6bc6603b
26.64,10.71,30.3,17.51,11.17,25.42,2304a169-1a10-45be-8d63-f0da2dc4a5cd
15.85,29.42,35.2,18.56,6.1,25.42,2fc0ea86-dc57-47af-b7f0-f8ab0a146984
22.95,28.74,40.99,18.89,20.99,24.68,8e0cf951-9f42-46e5-b7eb-22bcb6c581c4
31.55,14.12,58.28,37.64,42.98,39.37,a716dd5f-8da5-4fb3-936d-9202b16a37c7
23.13,22.38,51.04,23.6,33.71,32.22,7a12b22b-d07c-4d25-a0a4-e3fe6b85d00e
26.14,15.85,60.65,31.35,-1.76,28.47,aa9d9620-42af-427a-9573-dc667856cb27
3.33,32.22,42.92,27.08,33.99,37.64,728919e0-c020-4d1d-9c3f-812b1559dd72
17.0,35.17,50.53,42.21,-13.2,28.43,a688d74a-7fe1-4ef2-b0c3-4cdb2ed2b82c
27.49,35.0,42.85,23.5,18.69,24.82,a90cd76e-dea5-48be-b8d1-e0c3c43ae9e1
32.02,39.16,51.34,35.41,29.65,32.73,03cf0e47-ac71-41f7-aa8a-d9dc6061d527
43.87,12.6,52.36,22.18,-49.66,27.76,ad978f4a-063c-4fe8-89d6-57cd7095ccb4
7.53,43.22,62.34,36.59,23.63,29.96,c47930f7-600b-4193-b823-98f6220baee2
13.96,13.01,47.86,23.53,4.14,29.59,d02e6928-c647-4d25-ae15-aa3e1a8cd5cc
18.73,19.1,51.34,25.32,43.8,36.69,1c979992-16c5-4d1f-8dee-b4095e396d92
15.14,24.17,37.0,18.73,-11.1,10.94,8c523aaf-e2ad-443d-b6dd-d88b90261e27
41.23,46.91,53.61,34.7,43.49,43.02,55e909c2-5219-49ae-a664-1b24d726c068
12.09,18.12,24.74,21.67,7.69,16.15,6b2dcea3-7085-4eb8-8ed1-204a7abd6fa4
16.49,29.22,55.44,36.12,54.39,38.66,8b7e2a60-5cfe-4a07-92e6-b6e6c8bbc576
14.49,25.93,50.12,37.74,-12.08,33.85,465571f6-6d72-40d5-b170-c0193d68a1f1
29.38,37.03,70.19,48.94,5.49,35.17,ee9cbe65-9c0c-4371-b594-90c945f92047
38.42,16.05,48.3,37.44,27.49,32.33,38576da3-e587-4921-8f06-f358f638bea2
36.83,40.18,59.6,36.02,40.79,27.22,f19c81c7-a7d8-47e1-9360-fdf0292e0a0c
27.35,37.13,52.46,36.93,-24.62,33.14,0958b34b-20b0-482c-9dde-fee9c3ce9738
39.57,28.0,48.2,28.74,31.48,34.39,7da230d2-70e9-4efc-acfd-798af4593f6b
40.89,38.96,64.27,37.84,55.03,35.78,3ddae62b-1cdf-4c66-8a6d-a0f1d2c03940
25.08,33.04,45.42,47.93,42.82,44.34,491ad268-b73b-485b-95a8-82230dd940e4
-1.95,21.16,52.87,36.02,17.13,31.92,42efc59c-c020-48e2-b026-75d9f9fe822f
22.79,15.27,54.02,24.34,16.49,31.55,5b23fa8d-8f34-4781-bd2c-742d5cf31c23
29.99,37.74,54.69,36.93,31.92,39.26,0d3b34c5-3239-4fd6-9dfd-e196ee958662
27.56,26.03,48.64,32.87,42.78,29.28,358720fd-101a-4082-8ec6-9dcb6fe8c699
23.8,31.21,51.65,35.51,36.93,31.92,cf62cbc3-ceb9-4d10-802b-435793702a35
4.78,15.75,47.28,22.08,31.92,26.34,1e074956-2d8c-444b-a1bc-b77c7cee799a
-2.94,15.38,60.82,29.82,25.86,30.2,f7ea6490-3678-4710-9954-4bb545ebc6bd
2.41,14.83,44.91,26.24,25.56,30.3,6750a1c2-6485-4420-9260-17e25fca8954
33.54,31.72,64.07,35.51,-10.93,33.85,aa2db501-286d-4c50-b058-b93004ab4e22
32.26,34.9,53.21,27.9,14.66,30.7,fab7ad6f-1b70-4e7e-8942-c52d8c4787a6
29.82,58.82,62.68,40.92,42.48,46.2,b0a6f815-bbf1-4606-b969-541f0a633f35
16.36,22.89,31.38,32.97,27.99,36.83,37c9e6e6-c3b9-480f-8297-dd8d8b4966db
17.27,41.7,57.98,42.41,28.09,43.83,2807afda-3304-4e72-854e-7ac668c9fa5c
-15.15,25.8,41.29,40.69,18.62,26.61,50e6b9ff-b798-408e-aba0-fddf1268e088
48.74,40.79,27.62,47.62,44.81,42.61,26961b83-1961-46a3-a205-b87dd84e3f22
40.48,29.18,48.5,28.51,34.52,33.34,5b1f23fc-aebf-4293-a9d6-50ddbfbcd913
28.17,37.23,43.49,35.1,33.2,32.12,2cb4dd4f-507d-49ad-893e-51d21ef86544
-10.75,14.02,37.1,17.71,50.33,22.99,24589338-c83b-42c3-b0dd-864a13f98c3e
25.32,40.18,52.97,37.13,-32.46,34.15,0be25cf4-e815-42a5-a78c-a3dc2f1eeb88
23.9,24.61,46.13,41.67,12.23,31.11,078d2f7f-dd28-47bb-a61f-79d27bcf82f3
22.55,26.95,47.96,34.29,33.41,33.75,5383b164-48db-4977-a521-55cc0e757d43
12.6,42.34,17.17,41.74,41.87,34.29,e9b532aa-8d6d-4509-86ad-63f45a92e827
17.34,32.46,27.38,37.13,-0.65,31.62,db6fa1df-4e23-4402-a262-7c0e4bed523e
23.6,25.53,42.17,27.45,-6.43,23.56,29e46212-08ba-42b8-b899-ca94fe7c77a7
27.69,37.78,49.11,35.44,39.23,35.51,2ba34aaa-328a-4766-8389-9212568c0477
10.27,24.21,50.67,39.67,39.77,38.45,c6863743-5a8d-420b-917a-114b75499135
38.45,38.96,52.56,31.01,11.28,27.42,86a820b6-322d-41db-ab1a-2d9681e418c7
11.45,36.42,44.91,37.34,36.39,40.38,6bc1f8ba-656e-416c-b945-ad8af61f53c9
31.92,51.58,21.46,36.32,-29.87,34.46,5689e21a-5f09-4949-b755-5a0297af0dab
26.54,46.0,55.71,40.62,-43.4,40.18,4c05c7f7-0cce-4d7f-bfdc-27f5f104db59
29.52,26.74,47.25,40.69,64.78,36.39,481cbab3-c223-4286-80b9-49db50857d76
20.25,32.43,54.39,38.15,34.76,34.36,b48e8cbc-0e2d-47f3-9378-7a57b9478762
52.9,49.15,26.06,48.13,50.73,43.53,19ca3e66-87f4-4c4b-90f4-3ae841e0bd14
19.74,24.71,46.13,34.9,30.91,32.94,362fea23-5868-46c9-9eb0-205f58953e3a
18.49,30.84,48.09,31.45,22.21,30.3,49d3f820-a3ac-4862-aec0-ef112ddafd36
23.09,27.05,33.81,23.5,12.73,22.04,a1fbadce-1e3f-4530-9729-d3aa93ba342b
30.8,26.61,20.01,35.88,17.81,27.72,8c197e5f-fbcf-4fa6-a31a-6c975c9fb390
32.16,26.14,36.15,32.06,-87.72,25.49,f2e8b8b6-10ec-4f74-9c42-33f84ac35f3b
31.55,38.18,15.71,39.4,61.22,41.94,10fc0fdc-f917-4d6b-b440-73383ee730f8
27.35,13.21,46.74,22.99,22.71,32.12,0e91a514-bb2a-4108-887f-93c79ba16200
23.7,32.26,51.04,22.28,-0.95,22.14,d889ab8c-09a7-4e6f-b8f6-016260850ad9
14.9,24.88,55.64,33.44,26.77,35.68,f7371596-b7bf-48bd-a9f3-5e120bd37782
27.56,29.48,45.05,25.42,38.42,30.4,e5cf9246-16ca-403c-b0f0-d43f43979045
14.83,32.36,57.57,34.29,25.29,39.26,8419b41a-757d-41ed-86af-05a1c24973e4
21.44,38.35,50.12,44.37,47.62,39.97,8463f66f-33e2-42e2-8899-2c3b817f01e0
30.6,20.72,47.38,24.21,21.94,23.26,425a2f82-8d10-467b-a859-4c378d48bef2
22.51,14.29,52.05,14.36,23.87,22.14,2908b0f9-4cdd-485a-a5aa-5431f06145b1
39.47,12.4,61.22,28.27,9.99,23.87,4ae298be-e442-46e7-b7b8-d0d0542b832f
13.68,38.25,48.3,31.11,26.88,26.2,e94a78dc-8a23-4769-8488-42dd71f1137d
35.65,32.26,45.66,30.23,43.22,37.13,c19d2828-e8fa-45bc-8fe6-ef0aceb4db60
17.34,24.11,47.99,26.34,47.18,32.22,d0a7b9a9-df95-4d8d-8a36-957d6b5b6c0f
33.58,39.2,45.42,44.07,12.23,47.42,aa70cb5d-f880-4314-868e-7ecbebb8a5a0
37.4,45.29,51.44,39.16,18.31,35.17,08f8e62b-1779-4b97-90a4-3bcbd2250537
38.05,30.09,51.24,33.75,16.59,34.97,7921da4a-53cd-4543-9e75-caf3b5aa7da9
23.16,21.43,53.78,28.67,9.08,18.55,0a0048df-4d9c-46ea-bf9e-58fe3a4497a2
24.11,24.65,57.87,46.2,6.2,41.29,8f45ef43-ad84-49f9-b834-2685baad6ebf
26.48,29.99,41.16,33.28,38.21,40.08,b9889ed5-8603-4bb1-b296-80902663fb55
35.81,40.58,52.26,45.49,12.94,42.41,f80bc77c-436a-4166-9581-7629a86a82e6
8.88,18.49,44.41,24.21,7.53,24.98,cc0c7778-a51f-4287-90a2-5dfbdd9e768f
-15.15,20.42,42.78,24.0,21.84,32.02,bc5247f8-4457-4374-b49b-4c98df3342ba
-2.26,9.35,33.51,18.22,34.56,20.21,5aead5dd-5555-483a-9881-b165b9b42179
35.81,33.48,42.58,43.97,30.2,40.38,245e333e-99ae-4cbf-b662-83705d6b9927
24.04,32.06,54.08,32.26,30.36,39.16,4b0eb857-ffb6-44e3-bd29-07dc3139d03f
32.19,32.77,43.39,38.49,52.26,36.02,214cf21a-38d5-4f8a-89ec-35d27090db72
10.77,15.65,44.91,20.15,-24.28,16.76,b3697ccf-ea3d-4414-8f6f-31b7a41f3f24
50.67,31.55,68.87,41.94,58.38,45.9,cf1da677-42bc-4e76-9034-c40e12e405f7
10.77,33.34,53.37,36.02,36.45,34.26,e9bebfb0-8eeb-4a6a-b6d7-c835a389b1f5
37.94,35.31,33.61,34.7,41.56,30.7,4b8f32dd-19e8-4b40-aa8b-e1c7a6366298
22.08,48.43,45.83,38.18,34.76,39.06,f3549c37-3a02-4e2f-8231-3e9285073edb
30.84,39.0,59.5,37.57,57.27,35.31,de6eab7c-3242-440f-b0b7-fb46ca1db187
33.72,43.06,67.86,41.43,-63.53,44.07,04f6b890-066b-415e-b361-e64dbbcf325f
38.86,30.13,53.88,42.04,54.73,38.96,6d565eb6-7267-4dda-9e14-10ffe4532dfa
34.63,21.16,54.29,40.42,52.9,40.18,b41fb1c4-9ee6-47b5-adf8-f4dab1514c10
28.17,24.82,39.94,32.67,12.46,29.18,651b5788-0be0-478a-bf63-eb31aa4a24be
28.37,28.88,53.98,33.07,5.83,32.63,222f1062-7cfd-46ed-8dc2-f39c093ac77b
11.21,20.11,48.7,29.82,40.24,29.99,adbe074e-dce7-4125-8205-ee2887a7ff73
13.65,27.56,46.88,31.04,44.41,30.2,aecf6e13-314d-4df6-8857-75e4e9285a84
25.93,18.89,49.21,32.46,42.68,31.31,1c4b3576-f674-472d-b9ee-c45b8a319768
33.85,25.53,44.0,36.32,38.72,31.21,e2318edb-638f-4b54-a8c5-5f141c71a2fc
26.17,24.82,51.44,37.13,44.75,40.18,641facce-62ca-48a8-a491-c9ae54cd0dec
30.6,30.6,43.69,27.66,33.2,34.15,4bc5e1e7-a2ce-4745-a16f-e352872ed3cb
30.5,36.02,40.65,39.47,34.19,33.04,4fc8d48c-bd0a-483c-b3d1-430e25e8ab24
28.37,27.25,52.66,48.43,60.31,42.11,84539cf2-0a4d-44cc-ac38-5c01d7826167
34.97,23.8,45.52,32.97,28.43,32.73,2d247fcd-e6b5-40cc-b99b-57cfb816a6ac
23.9,35.41,36.89,33.38,36.45,37.64,0ed370cf-001a-4536-adab-5c2110979995
-1.59,18.69,35.74,30.94,-68.95,27.86,c0a91c3b-24a9-44ff-a300-6a31df3eb088
22.58,36.42,62.34,44.78,15.17,40.38,601abe83-4ee7-4c25-aec6-96221673deed
45.76,33.88,38.42,45.69,36.42,38.96,dec77dde-efda-4e57-bec3-562d17728cc5
26.34,34.09,57.27,36.63,9.42,37.03,9fdd0692-7b8b-46ae-b73e-84a14b959b4b
17.68,28.47,46.23,43.46,31.96,40.18,0e632b4f-e2b8-40cd-9e7d-ba7441979647
29.56,38.35,62.54,33.78,53.14,33.04,2207a1f6-1579-4fc5-8a5a-dc3ffecbb7c1
34.09,21.84,41.36,40.21,42.07,32.53,b7739693-d3c7-4c8f-a403-ae7de4440fc1
21.43,34.05,67.35,41.7,-0.04,35.78,53af5161-0e52-4165-80d6-9e7a32abe7ad
42.41,32.53,37.26,35.0,21.13,34.86,361a641d-d81b-4eb3-abdc-5046c4f8e4fa
23.97,21.63,26.06,34.6,-1.46,24.17,166364e8-2224-494f-b2fc-00903a07be37
9.86,19.71,54.79,41.19,5.08,27.01,4c1da381-7e5a-480a-b03b-1e360fcdd23b
18.02,30.91,43.09,15.07,34.52,27.86,5bfe1436-9871-431e-9df4-5a6d654ecf37
28.81,40.11,49.86,44.68,18.42,40.28,a36947e8-8ec2-48d4-bc26-f36e544eb8ab
30.54,28.57,42.31,36.52,33.41,32.53,f8759502-526b-473d-814b-821e0075774e
37.13,50.67,49.82,33.48,20.34,42.21,8fe309c7-aa6b-4835-9ab6-cc06329f6923
10.57,25.63,64.67,43.73,27.62,35.47,63eaae86-37b7-4b11-9800-7c064271a124
39.47,22.55,50.84,24.88,47.99,28.43,5c057dec-5131-4047-91cd-1406e1811705
25.32,23.5,53.88,39.97,9.59,30.2,7dfaa050-387e-4e2d-ad77-7e4bd36883b6
22.75,30.94,65.62,26.48,57.27,42.11,e66402b9-d084-415f-bba4-ee81c21b2c94
27.15,31.92,60.51,40.08,-6.47,25.8,ba0f902f-0e12-4620-93a4-302153c4946c
24.78,27.56,38.52,36.52,24.0,36.28,e6a6dd36-b2b9-40e2-9701-e78f2efc82f3
2.82,22.68,33.0,26.34,20.21,21.94,a6ef7c3a-e83a-4346-a1b6-df5721f78cd5
10.77,39.97,53.17,30.6,15.51,34.66,75a4e267-13f6-441a-8141-1e9aa6294c56
15.99,20.82,37.77,27.25,20.31,24.37,b7477efd-1f8a-4600-8809-18d6fc654790
55.17,32.06,59.5,31.65,34.12,39.97,9b8067f2-025c-4f0d-b47a-fdcdc99eb40e
5.87,28.81,53.78,45.39,56.15,42.0,b89a5e33-097f-43fc-8160-e14bbfab3798
0.45,34.39,43.8,43.66,-43.91,38.86,957b36eb-cdb0-449e-92e5-38eb9bef4950
-61.16,27.05,40.79,29.93,25.66,27.96,5753636a-8cae-4509-8f93-647c6b2bf37c
20.72,31.82,42.98,35.2,-7.08,24.68,485f90f8-fa19-4322-8c8f-670b2a1a75b9
-6.36,26.64,57.77,29.59,4.04,24.07,dce679a7-a3b8-4c83-9c54-f3c9659c2243
24.61,26.64,53.78,31.85,47.25,33.34,cb9e7d73-bea0-4c10-8c9b-69a5ffc0d484
-5.17,26.24,52.15,37.74,-23.08,24.68,81e0a881-f3f1-4ad7-9823-ff08ed97bbfb
22.48,32.53,49.41,27.86,-20.71,23.56,3d0a593f-d86b-49f2-96d9-e9d73a27ee25
-14.51,8.44,52.56,29.42,51.65,33.48,f68c00b4-51ef-4c2c-ba67-b19995e10184
29.08,38.96,48.16,45.29,3.93,35.78,462809df-9352-46f3-bbea-5b0aa6f3bd3f
9.76,27.05,52.36,30.94,30.97,32.94,8216e62a-a2b0-40a6-9883-b13b6e5da014
9.25,17.1,50.02,17.68,36.18,31.01,bde2cf94-1e68-4944-877b-4c04784510f6
48.33,45.19,54.93,48.23,-11.43,48.94,4df8dd97-da89-4c31-8626-18d683a07718
24.11,30.3,49.01,38.45,43.29,41.4,3a2e19d8-7e21-4881-86c3-d1c2be5dcd3f
43.56,46.51,60.61,45.59,15.54,39.26,c3a35638-c52f-4c2e-be6f-40a9a5f37e82
25.53,4.48,55.0,27.19,-13.43,27.05,3b9c43a8-3ebe-430d-aa11-272963bf2bf6
38.35,35.41,46.27,43.97,55.91,47.01,162847c4-c276-41f1-acb9-a7bf5d1bedc5
25.12,24.11,44.3,40.92,-14.42,31.41,95fbb0bd-f9c9-4954-b0f6-fb3ea8b6a46e
1.44,27.96,54.63,36.63,42.17,33.24,c487ce95-326a-40ff-aa76-d48b7a79bb53
27.79,44.68,56.86,46.51,57.87,43.93,75263c11-6092-48a4-90e4-fe9745184408
23.7,30.8,54.69,43.66,43.29,40.89,b482c78a-a7d1-4a68-8489-f00a14777000
10.03,32.87,61.93,34.49,30.4,38.86,28fb58ad-3488-4625-b6f7-dbb9a22d4f79
18.28,38.55,21.87,38.45,-20.95,28.13,5347463d-819c-4b20-b055-3737fd02fe9d
24.45,41.63,47.59,40.21,42.58,39.77,5dba09fd-03e5-4ecc-9da9-48f8541e06ab
26.44,26.03,53.27,25.73,14.9,28.67,a3b3f499-642b-4659-8652-73d0c265fab0
-12.11,18.39,46.74,28.3,36.66,39.37,fd4cb892-fd6f-40b9-a4e3-18198f08f753
-2.6,22.04,54.08,22.62,40.55,35.2,bfb01838-965f-4a7f-a7d5-dcff087dcec2
16.66,34.56,34.09,36.32,8.67,24.88,7acea8d2-c783-4248-82bd-9a06940df618
-2.1,23.16,50.84,38.55,-3.02,37.5,1586d155-fb80-4e4a-aaf1-d2a615741404
-17.69,18.12,44.75,45.8,-3.48,41.19,56e88d11-eaeb-43bc-8a92-d96d941b80ab
-14.14,20.25,51.44,29.42,40.65,28.77,0b84bfb4-38ff-45ef-97c5-a28227f23ea5
10.2,34.8,35.88,32.57,-3.99,36.42,8be55c3f-054b-478f-a7b8-8bee09c9545b
18.02,19.37,53.98,25.46,31.38,33.68,83d4e4f9-5d7a-4817-8cb3-f9b0389f8dee
26.95,24.31,63.9,34.49,44.71,38.25,d040c3ef-89a1-40e3-a4c2-0da3fde58171
39.67,28.37,37.87,34.39,15.31,32.33,f53b35fb-f354-4445-972d-19accb319b76
34.63,27.35,42.68,23.5,20.72,31.11,9e0c5fb5-b131-4e77-a8b2-c0e56f2dbf22
17.68,25.93,38.79,35.91,10.36,32.53,ae91dc30-b008-4cc1-8dc6-a446a55ed053
24.92,19.84,61.83,22.42,-38.8,25.12,c62a7f0c-7540-4b96-9d9a-87780ab0390c
18.69,16.86,43.29,22.99,34.12,28.88,08058245-4d2b-4579-85aa-2f0aaa2fd109
37.64,42.41,63.25,42.65,-22.91,45.56,48869fd4-539e-4ab1-a911-79aa8ba006a0
13.65,38.15,32.29,33.88,49.21,38.96,339d8fb1-0f6d-4d07-978c-276730d07c60
24.31,35.31,48.3,44.88,20.65,28.54,5b011c64-7c01-4f56-846d-134f5eae23c2
30.74,35.0,69.38,30.43,-2.64,36.12,10cec7af-9591-4c93-a345-a8f9de4c314d
23.9,27.25,49.52,42.14,37.47,37.03,556fda8b-ef78-4747-b7cf-07d840d54bf6
35.1,37.13,49.52,36.83,-31.34,25.49,40b40ae3-dc2d-4501-ad04-7735373373c9
24.82,33.44,48.06,37.23,49.21,42.0,da0ff625-94fd-4360-9e65-efb5813551a4
26.95,31.92,46.64,33.58,49.82,39.87,a4f0a911-34ef-4d61-b8b8-55f38db8590c
11.65,19.1,39.13,30.74,21.87,32.02,06565d42-e6fd-4d65-a875-ce60042bf896
4.85,26.74,58.28,25.83,26.67,30.5,0cdace7a-82a1-4fe4-80f8-e0825c854692
26.95,0.89,42.88,28.1,26.47,27.25,1ad82175-3be8-4156-9f04-6ceff927509f
3.63,24.82,45.12,43.26,52.15,40.08,3cb84e5b-3542-4a47-8448-042e5eff6d14
22.89,45.09,49.62,44.68,26.4,38.55,97fe7c06-048a-4ad7-b40a-d30ce1307e5b
12.06,17.57,72.63,30.3,20.62,26.71,d8a1f9b0-f535-4540-a202-734c2b5952f8
26.85,10.03,48.26,19.74,47.28,29.08,2b372648-e688-4aa2-b024-dd190a8d5960
16.7,30.4,45.76,34.7,7.11,31.01,34bbed7c-eede-4e72-a164-80c88b35834b
22.08,32.46,39.94,31.96,-3.99,34.09,3acfc11f-5ef4-4e09-9836-fc29a6205f94
26.14,37.13,51.14,37.23,21.36,34.66,2676a7cf-90dd-4ce6-8494-49440f0b43b7
13.62,28.77,34.63,43.06,50.63,40.28,658177b1-e15a-497e-b078-1b1303fc12b5
30.2,35.95,46.81,38.08,43.83,40.82,28057060-f379-4777-b805-b8353a96f3c3
15.17,13.01,43.9,21.87,-13.2,22.14,50449cc9-a948-493a-9344-ba05357cda7f
16.7,36.02,50.43,53.0,28.74,44.54,a2bfd572-7c9b-4c32-9f5e-07021d15c7ec
31.04,37.54,33.62,37.84,42.07,41.09,f69a8037-9692-4eae-b750-b7487644e95c
