id,ics_table_id,country
1671,328,GBR
1672,328,IRL
1673,328,ITA
1674,329,GBR
1675,330,SOM
1676,330,KEN
1677,335,GBR
1678,335,IRL
1679,335,FLK
1680,336,GBR
1681,338,GBR
1682,338,USA
1683,338,NOR
1684,339,GBR
1685,339,CAN
1686,340,GBR
1687,340,USA
1688,341,GBR
1689,341,FRA
1690,342,GBR
1691,342,USA
1692,343,GBR
1693,343,USA
1694,343,AUS
1695,344,GBR
1696,344,FRA
1697,344,NLD
1698,345,USA
1699,345,SAU
1700,346,BEL
1701,346,CAN
1702,346,GBR
1703,346,DEU
1704,346,IRL
1705,346,JPN
1706,346,USA
1707,347,GBR
1708,347,USA
1709,347,CHN
1710,348,GBR
1711,349,GBR
1712,351,GBR
1713,351,USA
1714,352,ESP
1715,352,GBR
1716,352,USA
1717,353,GBR
1718,354,GBR
1719,354,USA
1720,354,AUS
1721,357,GBR
1722,358,GBR
1723,359,GUY
1724,359,VEN
1725,359,BRA
1726,359,SUR
1727,359,GUF
1728,360,GBR
1729,360,BEL
1730,360,GRC
1731,360,MLT
1732,360,AUT
1733,360,BGR
1734,360,HRV
1735,360,CYP
1736,360,CZE
1737,360,DNK
1738,360,EST
1739,360,FIN
1740,360,FRA
1741,360,DEU
1742,360,HUN
1743,360,IRL
1744,360,ITA
1745,360,LVA
1746,360,LTU
1747,360,LUX
1748,360,NLD
1749,360,POL
1750,360,PRT
1751,360,ROU
1752,360,SVK
1753,360,SVN
1754,360,ESP
1755,360,SWE
1756,360,ZAF
1757,360,AUS
1758,362,GBR
1759,362,NZL
1760,362,MYS
1761,363,GBR
1762,364,GBR
1763,365,ESP
1764,366,GIN
1765,366,MMR
1766,366,MDG
1767,366,UGA
1768,367,GBR
1769,368,GBR
1770,369,GBR
1771,369,BRA
1772,369,CAN
1773,369,USA
1774,369,FIN
1775,369,TWN
1776,369,TUR
1777,369,ARG
1778,372,GBR
1779,372,DNK
1780,374,GBR
1781,374,ETH
1782,374,JOR
1783,376,GBR
1784,377,GBR
1785,377,DEU
1786,377,FRA
1787,377,USA
1788,379,GBR
1789,380,GBR
1790,382,KEN
1791,382,NAM
1792,382,BWA
1793,382,ZAF
1794,382,ZWE
1795,382,MWI
1796,382,ZMB
1797,382,TZA
1798,382,UGA
1799,385,GBR
1800,385,IRL
1801,385,ESP
1802,385,ITA
1803,385,ROU
1804,386,USA
1805,386,AUT
1806,386,BEL
1807,386,BGR
1808,386,HRV
1809,386,CYP
1810,386,CZE
1811,386,DNK
1812,386,EST
1813,386,FIN
1814,386,FRA
1815,386,DEU
1816,386,GRC
1817,386,HUN
1818,386,IRL
1819,386,ITA
1820,386,LVA
1821,386,LTU
1822,386,LUX
1823,386,MLT
1824,386,NLD
1825,386,POL
1826,386,PRT
1827,386,ROU
1828,386,SVK
1829,386,SVN
1830,386,ESP
1831,386,SWE
1832,386,GBR
1833,386,KEN
1834,386,TZA
1835,387,GBR
1836,387,USA
1837,387,ISR
1838,387,DNK
1839,387,BEL
1840,387,AUS
1841,392,GBR
1842,393,USA
1843,394,GBR
1844,394,USA
1845,395,GBR
1846,395,AUT
1847,395,BEL
1848,395,BGR
1849,395,HRV
1850,395,CYP
1851,395,CZE
1852,395,DNK
1853,395,EST
1854,395,FIN
1855,395,FRA
1856,395,DEU
1857,395,GRC
1858,395,HUN
1859,395,IRL
1860,395,ITA
1861,395,LVA
1862,395,LTU
1863,395,LUX
1864,395,MLT
1865,395,NLD
1866,395,POL
1867,395,PRT
1868,395,ROU
1869,395,SVK
1870,395,SVN
1871,395,ESP
1872,395,SWE
1873,396,IND
1874,398,GBR
1875,399,GBR
1876,401,USA
1877,401,GBR
1878,402,GBR
1879,403,CRI
1880,403,NIC
1881,404,GBR
1882,404,IRL
1883,404,NLD
1884,404,NOR
1885,404,SWE
1886,404,USA
1887,406,GBR
1888,407,GBR
1889,408,GBR
1890,408,USA
1891,408,AUS
1892,409,GBR
1893,409,AUT
1894,409,BEL
1895,409,BGR
1896,409,HRV
1897,409,CYP
1898,409,CZE
1899,409,DNK
1900,409,EST
1901,409,FIN
1902,409,FRA
1903,409,DEU
1904,409,GRC
1905,409,HUN
1906,409,IRL
1907,409,ITA
1908,409,LVA
1909,409,LTU
1910,409,LUX
1911,409,MLT
1912,409,NLD
1913,409,POL
1914,409,PRT
1915,409,ROU
1916,409,SVK
1917,409,SVN
1918,409,ESP
1919,409,SWE
1920,411,GBR
1921,412,GBR
1922,413,CHN
1923,413,IND
1924,414,GBR
1925,414,NZL
1926,414,SWE
1927,414,USA
1928,415,GBR
1929,416,GBR
1930,417,IND
1931,417,SLE
1932,418,GBR
1933,418,ZMB
1934,419,IND
1935,419,GBR
1936,419,KHM
1937,420,DEU
1938,420,ISL
1939,420,SWE
1940,420,NLD
1941,420,GRC
1942,420,ITA
1943,420,ROU
1944,420,POL
1945,420,LUX
1946,420,ESP
1947,420,AUS
1948,420,GBR
1949,420,RUS
1950,423,GBR
1951,424,ZAF
1952,424,USA
1953,424,CAN
1954,428,GBR
1955,430,GBR
1956,431,GBR
1957,431,USA
1958,431,AUS
1959,431,LTU
1960,431,JPN
1961,432,GBR
1962,434,GBR
1963,434,USA
1964,434,SAU
1965,435,GBR
1966,435,AUS
1967,435,JPN
1968,435,USA
1969,435,FIN
1970,437,GBR
1971,437,FIN
1972,437,IND
1973,437,IRL
1974,438,GBR
1975,439,GBR
1976,439,CHN
1977,439,AUT
1978,439,BRA
1979,439,FRA
1980,439,IND
1981,439,SVK
1982,440,GBR
1983,440,FRA
1984,440,NZL
1985,440,CHN
1986,441,GBR
1987,444,GBR
1988,444,AUS
1989,444,SWE
1990,444,IRN
1991,444,IRQ
1992,444,NLD
1993,447,GBR
1994,449,GBR
1995,449,PER
1996,449,ARG
1997,449,MEX
1998,449,ECU
1999,450,GBR
2000,450,THA
2001,452,AUT
2002,452,BEL
2003,452,BGR
2004,452,HRV
2005,452,CYP
2006,452,CZE
2007,452,DNK
2008,452,EST
2009,452,FIN
2010,452,FRA
2011,452,DEU
2012,452,GRC
2013,452,HUN
2014,452,IRL
2015,452,ITA
2016,452,LVA
2017,452,LTU
2018,452,LUX
2019,452,MLT
2020,452,NLD
2021,452,POL
2022,452,PRT
2023,452,ROU
2024,452,SVK
2025,452,SVN
2026,452,ESP
2027,452,SWE
2028,452,ISR
2029,452,KOR
2030,452,CHL
2031,452,BRA
2032,452,GBR
2033,454,GBR
2034,454,NLD
2035,456,NLD
2036,456,USA
2037,458,AUT
2038,458,BEL
2039,458,BGR
2040,458,HRV
2041,458,CYP
2042,458,CZE
2043,458,DNK
2044,458,EST
2045,458,FIN
2046,458,FRA
2047,458,DEU
2048,458,GRC
2049,458,HUN
2050,458,IRL
2051,458,ITA
2052,458,LVA
2053,458,LTU
2054,458,LUX
2055,458,MLT
2056,458,NLD
2057,458,POL
2058,458,PRT
2059,458,ROU
2060,458,SVK
2061,458,SVN
2062,458,ESP
2063,458,SWE
2064,458,GBR
2065,458,CHN
2066,460,CHN
2067,461,GBR
2068,461,ETH
2069,461,FRA
2070,461,ROU
2071,464,GBR
2072,464,USA
2073,465,GBR
2074,466,GBR
2075,466,DEU
2076,466,CAN
2077,466,DNK
2078,466,FRA
2079,469,NOR
2080,469,SWE
2081,469,GBR
2082,469,DEU
2083,469,ROU
2084,469,CHN
2085,469,CAN
2086,469,SAU
2087,470,GBR
2088,470,NOR
2089,470,USA
2090,471,IND
2091,472,GBR
2092,473,GBR
2093,477,BRA
2094,478,PER
2095,478,PRY
2096,478,VNM
2097,478,ZWE
2098,478,ITA
2099,480,GBR
2100,480,AUT
2101,480,BEL
2102,480,BGR
2103,480,HRV
2104,480,CYP
2105,480,CZE
2106,480,DNK
2107,480,EST
2108,480,FIN
2109,480,FRA
2110,480,DEU
2111,480,GRC
2112,480,HUN
2113,480,IRL
2114,480,ITA
2115,480,LVA
2116,480,LTU
2117,480,LUX
2118,480,MLT
2119,480,NLD
2120,480,POL
2121,480,PRT
2122,480,ROU
2123,480,SVK
2124,480,SVN
2125,480,ESP
2126,480,SWE
2127,480,CAN
2128,480,USA
2129,481,GBR
2130,481,JAM
2131,484,GBR
2132,484,DEU
2133,485,GBR
2134,486,GBR
2135,486,IRL
2136,486,USA
2137,486,CAN
2138,486,ZAF
2139,487,GBR
2140,487,POL
2141,487,ESP
2142,487,EST
2143,487,SVN
2144,487,IRL
2145,488,GBR
2146,488,SWE
2147,488,HUN
2148,488,IRL
2149,489,GBR
2150,489,CHN
2151,491,DEU
2152,491,GBR
2153,491,CZE
2154,491,HKG
2155,492,GBR
2156,492,BRA
2157,492,SWE
2158,493,GBR
2159,494,GBR
2160,494,IRL
2161,497,GBR
2162,499,GBR
2163,499,AUS
2164,499,AUT
2165,499,BEL
2166,499,CAN
2167,499,CHL
2168,499,COL
2169,499,CZE
2170,499,DNK
2171,499,EST
2172,499,FIN
2173,499,FRA
2174,499,DEU
2175,499,GRC
2176,499,HUN
2177,499,ISL
2178,499,IRL
2179,499,ISR
2180,499,ITA
2181,499,JPN
2182,499,KOR
2183,499,LVA
2184,499,LTU
2185,499,LUX
2186,499,MEX
2187,499,NLD
2188,499,NZL
2189,499,NOR
2190,499,POL
2191,499,PRT
2192,499,SVK
2193,499,SVN
2194,499,ESP
2195,499,SWE
2196,499,CHE
2197,499,TUR
2198,499,USA
2199,501,GBR
2200,502,GBR
2201,504,GBR
2202,504,USA
2203,504,CAN
2204,504,FIN
2205,504,KOR
2206,505,GBR
2207,505,IRL
2208,508,GBR
2209,508,VNM
2210,509,GBR
2211,509,IRL
2212,510,GBR
2213,510,USA
2214,510,ITA
2215,510,FRA
2216,510,IND
2217,510,PAK
2218,510,COG
2219,510,MAR
2220,512,GBR
2221,514,GBR
2222,516,GBR
2223,518,GBR
2224,519,GBR
2225,520,GBR
2226,520,CAN
2227,520,AUS
2228,520,NLD
2229,520,AUT
2230,520,BEL
2231,520,BGR
2232,520,HRV
2233,520,CYP
2234,520,CZE
2235,520,DNK
2236,520,EST
2237,520,FIN
2238,520,FRA
2239,520,DEU
2240,520,GRC
2241,520,HUN
2242,520,IRL
2243,520,ITA
2244,520,LVA
2245,520,LTU
2246,520,LUX
2247,520,MLT
2248,520,POL
2249,520,PRT
2250,520,ROU
2251,520,SVK
2252,520,SVN
2253,520,ESP
2254,520,SWE
2255,521,GBR
2256,521,USA
2257,523,GBR
2258,524,GBR
2259,524,USA
2260,525,GBR
2261,525,NLD
2262,525,TUR
2263,525,USA
2264,526,GBR
2265,526,DEU
2266,526,SWE
2267,526,FIN
2268,526,JPN
2269,526,AUT
2270,527,GBR
2271,528,GBR
2272,528,FRA
2273,528,USA
2274,530,GBR
2275,530,AUS
2276,530,NLD
2277,530,AUT
2278,530,CAN
2279,531,GBR
2280,531,IND
2281,531,CHN
2282,531,DEU
2283,531,ISL
2284,531,AUS
2285,531,CAN
2286,531,CZE
2287,531,SVK
2288,531,HUN
2289,531,POL
2290,531,LTU
2291,531,SVN
2292,531,ESP
2293,531,USA
2294,531,CHE
2295,531,FIN
2296,531,IRL
2297,531,BEL
2298,531,NLD
2299,531,ARE
2300,531,FRA
2301,531,ITA
2302,531,QAT
2303,532,GBR
2304,532,AUS
2305,532,AUT
2306,532,BEL
2307,532,CAN
2308,532,HRV
2309,532,DNK
2310,532,FRA
2311,532,DEU
2312,532,HUN
2313,532,IRL
2314,532,ISR
2315,532,ITA
2316,532,POL
2317,532,ESP
2318,532,SWE
2319,532,CHE
2320,533,GBR
2321,533,IRL
2322,533,USA
2323,535,GBR
2324,535,FRA
2325,535,AUT
2326,536,GBR
2327,536,ITA
2328,536,EGY
2329,536,ARE
2330,536,DNK
2331,538,USA
2332,539,GBR
2333,540,GBR
2334,540,POL
2335,542,GBR
2336,542,IRL
2337,542,PRT
2338,542,FRA
2339,542,BEL
2340,542,NLD
2341,542,DEU
2342,542,AUT
2343,542,CHE
2344,542,ITA
2345,542,UKR
2346,542,CHN
2347,542,VNM
2348,542,JPN
2349,542,BRA
2350,542,USA
2351,542,CAN
2352,543,GBR
2353,543,IRL
2354,543,CYP
2355,543,RUS
2356,543,USA
2357,543,AUS
2358,544,GBR
2359,545,GBR
2360,545,POL
2361,545,IRL
2362,545,NLD
2363,545,NOR
2364,547,GBR
2365,547,CHL
2366,548,MEX
2367,548,GBR
2368,549,GBR
2369,549,USA
2370,549,ETH
2371,549,GHA
2372,549,GTM
2373,549,HTI
2374,549,JPN
2375,549,KGZ
2376,549,MEX
2377,549,MAR
2378,549,PSE
2379,549,SAU
2380,549,SDN
2381,549,UKR
2382,549,VNM
2383,549,VAT
2384,551,GBR
2385,553,GBR
2386,554,GBR
2387,554,ITA
2388,555,GBR
2389,555,KOR
2390,555,USA
2391,555,DEU
2392,556,GBR
2393,556,NLD
2394,556,MYS
2395,556,BRA
2396,556,ZAF
2397,556,NAM
2398,556,BWA
2399,556,MWI
2400,556,BOL
2401,556,KEN
2402,556,NZL
2403,556,USA
2404,557,GBR
2405,558,BRA
2406,559,GBR
2407,560,GBR
2408,560,JPN
2409,561,AUT
2410,561,BEL
2411,561,BGR
2412,561,HRV
2413,561,CYP
2414,561,CZE
2415,561,DNK
2416,561,EST
2417,561,FIN
2418,561,FRA
2419,561,DEU
2420,561,GRC
2421,561,HUN
2422,561,IRL
2423,561,ITA
2424,561,LVA
2425,561,LTU
2426,561,LUX
2427,561,MLT
2428,561,NLD
2429,561,POL
2430,561,PRT
2431,561,ROU
2432,561,SVK
2433,561,SVN
2434,561,ESP
2435,561,SWE
2436,561,TKM
2437,562,GBR
2438,562,JAM
2439,562,BEN
2440,563,GBR
2441,565,GBR
2442,565,AUS
2443,566,GBR
2444,566,AUT
2445,566,BEL
2446,566,BGR
2447,566,HRV
2448,566,CYP
2449,566,CZE
2450,566,DNK
2451,566,EST
2452,566,FIN
2453,566,FRA
2454,566,DEU
2455,566,GRC
2456,566,HUN
2457,566,IRL
2458,566,ITA
2459,566,LVA
2460,566,LTU
2461,566,LUX
2462,566,MLT
2463,566,NLD
2464,566,POL
2465,566,PRT
2466,566,ROU
2467,566,SVK
2468,566,SVN
2469,566,ESP
2470,566,SWE
2471,567,GBR
2472,567,IRL
2473,567,AUT
2474,567,BEL
2475,567,BGR
2476,567,HRV
2477,567,CYP
2478,567,CZE
2479,567,DNK
2480,567,EST
2481,567,FIN
2482,567,FRA
2483,567,DEU
2484,567,GRC
2485,567,HUN
2486,567,ITA
2487,567,LVA
2488,567,LTU
2489,567,LUX
2490,567,MLT
2491,567,NLD
2492,567,POL
2493,567,PRT
2494,567,ROU
2495,567,SVK
2496,567,SVN
2497,567,ESP
2498,567,SWE
2499,568,GBR
2500,568,IRL
2501,569,GBR
2502,570,GBR
2503,570,ESP
2504,570,FRA
2505,570,DEU
2506,571,GBR
2507,573,GBR
2508,577,USA
2509,577,GBR
2510,577,ISR
2511,577,PSE
2512,578,GBR
2513,579,GBR
2514,580,GBR
2515,580,USA
2516,580,JPN
2517,581,AUT
2518,581,BEL
2519,581,BGR
2520,581,HRV
2521,581,CYP
2522,581,CZE
2523,581,DNK
2524,581,EST
2525,581,FIN
2526,581,FRA
2527,581,DEU
2528,581,GRC
2529,581,HUN
2530,581,IRL
2531,581,ITA
2532,581,LVA
2533,581,LTU
2534,581,LUX
2535,581,MLT
2536,581,NLD
2537,581,POL
2538,581,PRT
2539,581,ROU
2540,581,SVK
2541,581,SVN
2542,581,ESP
2543,581,SWE
2544,581,ARG
2545,581,BRA
2546,581,CAN
2547,581,JPN
2548,581,KOR
2549,581,VNM
2550,581,GBR
2551,582,GBR
2552,584,GBR
2553,584,DEU
2554,584,BEL
2555,589,GBR
2556,589,AUS
2557,589,CAN
2558,590,GBR
2559,590,FIN
2560,590,GRC
2561,592,GBR
2562,592,ITA
2563,593,GBR
2564,593,JPN
2565,593,DEU
2566,593,USA
2567,593,MLT
2568,594,GBR
2569,594,ITA
2570,596,GBR
2571,596,AUS
2572,596,BEL
2573,596,NLD
2574,596,NOR
2575,596,USA
2576,597,AUT
2577,597,BEL
2578,597,BGR
2579,597,HRV
2580,597,CYP
2581,597,CZE
2582,597,DNK
2583,597,EST
2584,597,FIN
2585,597,FRA
2586,597,DEU
2587,597,GRC
2588,597,HUN
2589,597,IRL
2590,597,ITA
2591,597,LVA
2592,597,LTU
2593,597,LUX
2594,597,MLT
2595,597,NLD
2596,597,POL
2597,597,PRT
2598,597,ROU
2599,597,SVK
2600,597,SVN
2601,597,ESP
2602,597,SWE
2603,597,AGO
2604,597,BWA
2605,597,CPV
2606,597,CAF
2607,597,TCD
2608,597,COM
2609,597,COG
2610,597,CIV
2611,597,CUB
2612,597,DJI
2613,597,DMA
2614,597,DOM
2615,597,TLS
2616,597,GNQ
2617,597,ERI
2618,597,SWZ
2619,597,ETH
2620,597,FJI
2621,597,GAB
2622,597,GMB
2623,597,GHA
2624,597,GRD
2625,597,GIN
2626,597,GNB
2627,597,GUY
2628,597,HTI
2629,597,JAM
2630,597,KEN
2631,597,KIR
2632,597,LSO
2633,597,LBR
2634,597,MDG
2635,597,MWI
2636,597,MYS
2637,597,MDV
2638,597,MLI
2639,597,MRT
2640,597,MUS
2641,597,MOZ
2642,597,NAM
2643,597,NRU
2644,597,NER
2645,597,NGA
2646,597,PRK
2647,597,PNG
2648,597,PER
2649,597,PHL
2650,597,RWA
2651,597,KNA
2652,597,LCA
2653,597,VCT
2654,597,WSM
2655,597,STP
2656,597,SEN
2657,597,SYC
2658,597,SLE
2659,597,SGP
2660,597,SLB
2661,597,ZAF
2662,597,SSD
2663,597,SDN
2664,597,SUR
2665,597,TZA
2666,597,TGO
2667,597,TON
2668,597,TTO
2669,597,TUV
2670,597,UGA
2671,597,VUT
2672,597,VNM
2673,597,ZMB
2674,598,GBR
2675,601,GBR
2676,602,BRA
2677,602,CHL
2678,602,COL
2679,602,MAR
2680,602,SEN
2681,602,CHE
2682,602,TUR
2683,602,URY
2684,606,GBR
2685,608,BFA
2686,608,GHA
2687,608,MLI
2688,608,UGA
2689,609,KEN
2690,609,BWA
2691,613,GBR
2692,613,UKR
2693,615,GBR
2694,615,ITA
2695,615,GRC
2696,615,DEU
2697,615,LTU
2698,616,GBR
2699,617,GBR
2700,619,GBR
2701,620,PAK
2702,620,GBR
2703,622,ISL
2704,622,GBR
2705,624,GBR
2706,625,GBR
2707,625,BRA
2708,625,RUS
2709,626,MYS
2710,627,GBR
2711,627,USA
2712,627,DNK
2713,628,GBR
2714,628,IND
2715,629,GBR
2716,630,ZMB
2717,630,MWI
2718,631,GHA
2719,632,NPL
2720,633,GBR
2721,634,GBR
2722,635,DEU
2723,635,GBR
2724,635,DZA
2725,635,AGO
2726,635,BOL
2727,635,BRA
2728,635,BFA
2729,635,BDI
2730,635,KHM
2731,635,CMR
2732,635,TCD
2733,635,CHL
2734,635,COG
2735,635,CIV
2736,635,DJI
2737,635,EGY
2738,635,SWZ
2739,635,GNQ
2740,635,ETH
2741,635,GAB
2742,635,GHA
2743,635,GIN
2744,635,IND
2745,635,IDN
2746,635,KAZ
2747,635,KEN
2748,635,MLI
2749,635,MRT
2750,635,MUS
2751,635,MEX
2752,635,NAM
2753,635,NIC
2754,635,NER
2755,635,RWA
2756,635,ESH
2757,635,SYC
2758,635,STP
2759,635,SEN
2760,635,SOM
2761,635,CHE
2762,635,ZAF
2763,635,SSD
2764,635,SDN
2765,635,TZA
2766,635,TGO
2767,635,TUN
2768,635,TUR
2769,635,UGA
2770,635,ZWE
2771,636,GBR
2772,637,GBR
2773,637,MMR
2774,637,ZAF
2775,637,GMB
2776,637,MEX
2777,637,ROU
2778,637,IND
2779,637,IDN
2780,637,TZA
2781,637,KEN
2782,639,GBR
2783,639,BEL
2784,639,JPN
2785,640,GBR
2786,640,USA
2787,642,BOL
2788,642,CHL
2789,643,GBR
2790,643,ZMB
2791,643,IND
2792,644,GBR
2793,647,GBR
2794,648,GBR
2795,650,GBR
2796,651,GBR
2797,651,USA
2798,651,JPN
2799,651,DEU
2800,653,AUT
2801,653,AUS
2802,653,BGD
2803,653,BEL
2804,653,BGR
2805,653,RUS
2806,653,HRV
2807,653,CHN
2808,653,CYP
2809,653,DNK
2810,653,GBR
2811,653,EST
2812,653,FRA
2813,653,DEU
2814,653,GHA
2815,653,GRC
2816,653,IND
2817,653,ITA
2818,653,KEN
2819,653,MWI
2820,653,MYS
2821,653,MOZ
2822,653,NLD
2823,653,NOR
2824,653,POL
2825,653,PRT
2826,653,ROU
2827,653,SRB
2828,653,ESP
2829,653,SGP
2830,653,KOR
2831,653,SWE
2832,653,TWN
2833,653,CHE
2834,653,THA
2835,653,USA
2836,653,IRL
2837,653,ZWE
2838,654,GBR
2839,657,GBR
2840,658,GBR
2841,659,GBR
2842,661,GBR
2843,662,GBR
2844,662,AUT
2845,662,BEL
2846,662,BGR
2847,662,HRV
2848,662,CYP
2849,662,CZE
2850,662,DNK
2851,662,EST
2852,662,FIN
2853,662,FRA
2854,662,DEU
2855,662,GRC
2856,662,HUN
2857,662,IRL
2858,662,ITA
2859,662,LVA
2860,662,LTU
2861,662,LUX
2862,662,MLT
2863,662,NLD
2864,662,POL
2865,662,PRT
2866,662,ROU
2867,662,SVK
2868,662,SVN
2869,662,ESP
2870,662,SWE
2871,662,USA
2872,662,BRA
2873,662,MEX
2874,662,CAN
2875,662,AUS
2876,664,GBR
2877,665,GBR
2878,666,GBR
2879,667,GBR
2880,669,GBR
2881,669,AUT
2882,669,BEL
2883,669,BGR
2884,669,HRV
2885,669,CYP
2886,669,CZE
2887,669,DNK
2888,669,EST
2889,669,FIN
2890,669,FRA
2891,669,DEU
2892,669,GRC
2893,669,HUN
2894,669,IRL
2895,669,ITA
2896,669,LVA
2897,669,LTU
2898,669,LUX
2899,669,MLT
2900,669,NLD
2901,669,POL
2902,669,PRT
2903,669,ROU
2904,669,SVK
2905,669,SVN
2906,669,ESP
2907,669,SWE
2908,669,NZL
2909,670,GBR
2910,670,DEU
2911,670,NOR
2912,670,FRA
2913,670,AUT
2914,670,BEL
2915,670,NLD
2916,671,GBR
2917,671,FRA
2918,672,GBR
2919,673,GBR
2920,675,AUS
2921,675,GBR
2922,677,CHE
2923,677,USA
2924,677,AUT
2925,677,BEL
2926,677,BGR
2927,677,HRV
2928,677,CYP
2929,677,CZE
2930,677,DNK
2931,677,EST
2932,677,FIN
2933,677,FRA
2934,677,DEU
2935,677,GRC
2936,677,HUN
2937,677,IRL
2938,677,ITA
2939,677,LVA
2940,677,LTU
2941,677,LUX
2942,677,MLT
2943,677,NLD
2944,677,POL
2945,677,PRT
2946,677,ROU
2947,677,SVK
2948,677,SVN
2949,677,ESP
2950,677,SWE
2951,679,IDN
2952,679,GBR
2953,680,GBR
2954,680,AUT
2955,680,BEL
2956,680,BGR
2957,680,HRV
2958,680,CYP
2959,680,CZE
2960,680,DNK
2961,680,EST
2962,680,FIN
2963,680,FRA
2964,680,DEU
2965,680,GRC
2966,680,HUN
2967,680,IRL
2968,680,ITA
2969,680,LVA
2970,680,LTU
2971,680,LUX
2972,680,MLT
2973,680,NLD
2974,680,POL
2975,680,PRT
2976,680,ROU
2977,680,SVK
2978,680,SVN
2979,680,ESP
2980,680,SWE
2981,682,GBR
2982,684,AUT
2983,684,FRA
2984,684,GBR
2985,684,HRV
2986,684,NZL
2987,684,BEL
2988,684,BGR
2989,684,CYP
2990,684,CZE
2991,684,DNK
2992,684,EST
2993,684,FIN
2994,684,DEU
2995,684,GRC
2996,684,HUN
2997,684,IRL
2998,684,ITA
2999,684,LVA
3000,684,LTU
3001,684,LUX
3002,684,MLT
3003,684,NLD
3004,684,POL
3005,684,PRT
3006,684,ROU
3007,684,SVK
3008,684,SVN
3009,684,ESP
3010,684,SWE
3011,687,GBR
3012,687,USA
3013,687,AUT
3014,687,BEL
3015,687,BGR
3016,687,HRV
3017,687,CYP
3018,687,CZE
3019,687,DNK
3020,687,EST
3021,687,FIN
3022,687,FRA
3023,687,DEU
3024,687,GRC
3025,687,HUN
3026,687,IRL
3027,687,ITA
3028,687,LVA
3029,687,LTU
3030,687,LUX
3031,687,MLT
3032,687,NLD
3033,687,POL
3034,687,PRT
3035,687,ROU
3036,687,SVK
3037,687,SVN
3038,687,ESP
3039,687,SWE
3040,688,ZAF
3041,688,KEN
3042,688,MWI
3043,688,MOZ
3044,688,ZMB
3045,688,ZWE
3046,688,BWA
3047,688,SWZ
3048,688,ETH
3049,688,LSO
3050,688,SLE
3051,688,SSD
3052,688,TZA
3053,688,UGA
3054,689,GBR
3055,689,USA
3056,689,SWE
3057,689,ITA
3058,690,GBR
3059,691,GBR
3060,693,GBR
3061,695,GBR
3062,696,GBR
3063,696,KEN
3064,696,UGA
3065,696,USA
3066,696,IND
3067,697,GBR
3068,697,USA
3069,697,NLD
3070,697,CHN
3071,697,KOR
3072,698,GBR
3073,699,GBR
3074,699,IND
3075,699,NGA
3076,699,USA
3077,699,IDN
3078,699,PHL
3079,699,PAK
3080,699,FRA
3081,699,BRA
3082,699,MEX
3083,700,GBR
3084,703,GBR
3085,703,FRA
3086,704,GBR
3087,704,ITA
3088,704,GRC
3089,704,USA
3090,704,AUT
3091,704,BEL
3092,704,BGR
3093,704,HRV
3094,704,CYP
3095,704,CZE
3096,704,DNK
3097,704,EST
3098,704,FIN
3099,704,FRA
3100,704,DEU
3101,704,HUN
3102,704,IRL
3103,704,LVA
3104,704,LTU
3105,704,LUX
3106,704,MLT
3107,704,NLD
3108,704,POL
3109,704,PRT
3110,704,ROU
3111,704,SVK
3112,704,SVN
3113,704,ESP
3114,704,SWE
3115,705,GBR
3116,705,CAN
3117,706,GBR
3118,708,GBR
3119,709,GBR
3120,709,USA
3121,709,SRB
3122,709,SVN
3123,709,BIH
3124,710,GBR
3125,711,GBR
3126,718,GBR
3127,718,FRA
3128,720,GBR
3129,721,ESP
3130,724,CZE
3131,724,CHE
3132,725,AUS
3133,726,GBR
3134,729,AUT
3135,729,BEL
3136,729,BGR
3137,729,HRV
3138,729,CYP
3139,729,CZE
3140,729,DNK
3141,729,EST
3142,729,FIN
3143,729,FRA
3144,729,DEU
3145,729,GRC
3146,729,HUN
3147,729,IRL
3148,729,ITA
3149,729,LVA
3150,729,LTU
3151,729,LUX
3152,729,MLT
3153,729,NLD
3154,729,POL
3155,729,PRT
3156,729,ROU
3157,729,SVK
3158,729,SVN
3159,729,ESP
3160,729,SWE
3161,729,GBR
3162,729,AUS
3163,729,NZL
3164,730,GBR
3165,730,USA
3166,730,AUS
3167,731,GBR
3168,731,ESP
3169,731,IRL
3170,732,GBR
3171,732,USA
3172,733,GBR
3173,734,GBR
3174,734,USA
3175,734,AUS
3176,734,CAN
3177,736,IRL
3178,737,GBR
3179,738,SWE
3180,738,GBR
3181,738,NLD
3182,738,PAK
3183,739,GBR
3184,740,LBN
3185,741,ITA
3186,742,GBR
3187,743,GBR
3188,743,AUS
3189,743,NZL
3190,743,MYS
3191,746,GBR
3192,747,GBR
3193,748,GBR
3194,749,GBR
3195,749,NOR
3196,749,IRL
3197,750,GBR
3198,750,NZL
3199,751,GBR
3200,752,AUT
3201,752,BEL
3202,752,BGR
3203,752,HRV
3204,752,CYP
3205,752,CZE
3206,752,DNK
3207,752,EST
3208,752,FIN
3209,752,FRA
3210,752,DEU
3211,752,GRC
3212,752,HUN
3213,752,IRL
3214,752,ITA
3215,752,LVA
3216,752,LTU
3217,752,LUX
3218,752,MLT
3219,752,NLD
3220,752,POL
3221,752,PRT
3222,752,ROU
3223,752,SVK
3224,752,SVN
3225,752,ESP
3226,752,SWE
3227,752,GBR
3228,753,GBR
3229,755,BRA
3230,755,GBR
3231,756,AFG
3232,756,ALB
3233,756,DZA
3234,756,AND
3235,756,AGO
3236,756,ATG
3237,756,ARG
